Date,Price,Volume,Index,Spreads,Hash,GT,GD,ABT
20200103,7144.865,936.29,38,0.056705574,115510866.4,8,1547.4,517.6213018
20200104,7342.175,523.91,38,0.047527371,115893551.7,8,1421.95,511.1190476
20200105,7415.745,628.14,39,0.049994892,112677010.3,11,1258.61,531.1288344
20200106,7577.37,786.75,41,0.051028013,92867375.14,11,1576.85,638.1259259
20200107,7977.6,1010,40,0.054218108,120234545.8,11,1566.5,494.2045455
20200108,8166.31,1190,51,0.059027259,98295682.57,11,1582.85,607.9014085
20200109,7902.075,786.5,44,0.054574017,108785940.7,11,1547.85,543.5286624
20200110,7937.305,1050,41,0.06069391,102306737.5,11,1548.8,584.0805369
20200111,8145.645,776.75,50,0.051975796,111583541.9,11,1481.71,531.9386503
20200112,8076.77,595.22,45,0.055937969,103706195.6,11,1320.57,573.2847682
20200113,8128.885,610.66,49,0.048117959,98356488.06,11,1550.35,602.5174825
20200114,8490.235,1480,56,0.057397132,99439388.92,11,1544.95,595.1931034
20200115,8724.985,1170,54,0.056654124,110496469,11,1551.9,574.4701987
20200116,8716.67,748.32,55,0.058094516,117264816.1,11,1555.2,538.7421384
20200117,8835.17,794.11,54,0.0595141,116880726.7,11,1556.5,545.7798742
20200118,8890.955,627.74,51,0.049858468,96767572.68,11,1501.73,655.0151515
20200119,8842.77,975.01,53,0.051977034,110276951.1,10,1603.37,575.6066667
20200120,8629.44,599.06,48,0.049417585,112522207.4,10,1559.25,566.5460526
20200121,8625.825,540.2,49,0.040280231,113069569.6,10,1556.25,568.9477124
20200122,8688.085,509.06,52,0.044354346,115127128.6,10,1558.1,552.8076923
20200123,8485.955,722.67,49,0.049762328,116799040.4,10,1554.05,542.408805
20200124,8371.665,617.02,40,0.055917217,112870762.1,10,1561.85,570.5197368
20200125,8353.87,444,41,0.052599969,120241706.5,10,1504.83,526.5853659
20200126,8453.95,468.34,42,0.049609411,106599126.7,10,1369.81,604.2727273
20200127,8781.69,706.45,50,0.060007111,96593228.94,10,1583.45,657.4728682
20200128,9149.985,954.2,54,0.054512386,109105205.9,10,1579.6,613.9225352
20200129,9331.715,749.88,57,0.052320308,123384024.4,10,1571.2,543.20625
20200130,9371.49,765.21,57,0.056789579,120173329.1,10,1580.4,551.9102564
20200131,9363.615,633.37,55,0.050454039,111298272.3,10,1580.85,601.0972222
20200201,9376.245,458.42,57,0.04894638,116736864.9,10,1621.15,574.3907285
20200202,9319.525,683.37,57,0.052908502,110338966.8,10,1685.63,602.2237762
20200203,9418.245,701.39,59,0.052597495,113792861.1,10,1578.85,585.6081081
20200204,9218.32,651.68,56,0.049740469,101932281.9,10,1571.2,651.8863636
20200205,9456.63,771.46,53,0.046909482,122651008.9,10,1552.2,544.2389937
20200206,9693.225,778.67,61,0.052640755,104092246,10,1564.75,640.437037
20200207,9790.17,608.96,56,0.047735647,107751389.4,10,1483.12,617.3884892
20200208,9800.76,551.31,56,0.046029549,106371019.3,10,1483.12,628.323741
20200209,10021.69,617.35,56,0.044541006,117087555.2,12,1390.03,564.7908497
20200210,9973.125,781.22,57,0.048579395,93983852.9,12,1574.05,707.352459
20200211,10043.38,791.28,52,0.048136639,114443186.7,12,1567.7,580.027027
20200212,10362.99,803.25,61,0.055036541,110226070.5,12,1566.75,608.084507
20200213,10290.78,940.3,65,0.05377562,108973550.4,12,1575,614.7446809
20200214,10245.52,732.51,63,0.054333177,103863749.9,12,1576.35,642.7925926
20200215,10089.245,808.81,64,0.046615523,110946969.3,12,1469.12,605.3028169
20200216,9838.5,808.91,59,0.048689472,113171456.5,11,1511.87,595.2887324
20200217,9720.585,961.88,49,0.057870316,121021369.1,11,1580.3,564.7070064
20200218,9946.56,945.91,53,0.054521982,115660799,11,1588.2,574.3666667
20200219,9820.105,905.95,50,0.053826525,109345752.2,11,1609.5,613.0851064
20200220,9550.7,870.8,44,0.053011752,97668978.65,11,1610.35,684.1507937
20200221,9674.115,716.61,44,0.058546723,119682677,11,1633.7,558.2077922
20200222,9649.025,589.88,43,0.047075262,114684259.5,11,1628.27,590.1486486
20200223,9840.64,775.88,46,0.046866411,111340584.3,11,1511.87,598.7323944
20200224,9757.53,980,46,0.055960769,110377328.1,11,1682.35,622.7163121
20200225,9470.225,937.97,44,0.053928836,114989955.6,11,1655.9,593.9444444
20200226,9016.02,1320,41,0.058094921,106619859.8,11,1647.95,630.1617647
20200227,8759.79,1130,39,0.058266627,119944480.5,11,1646.6,582.3401361
20200228,8678.96,1080,40,0.067542009,122313197.8,11,1626.35,561.2405063
20200229,8680.475,683.44,38,0.06140672,106969719.2,11,1499.31,619.9496403
20200301,8610.14,784.05,39,0.065760266,137443832.9,10,1368.59,484.3954802
20200302,8752.785,1020,38,0.054067911,114950215.3,10,1609.7,581.5503356
20200303,8810.63,1010,38,0.055951043,117867047.3,10,1599.05,566.6078431
20200304,8777.365,759.69,40,0.05568419,128437234.3,10,1644.8,519.6586826
20200305,8976.285,950.76,41,0.048557978,125586320.3,10,1647.45,527.190184
20200306,9099.305,1040,39,0.046932447,118979617.1,10,1687,560.3419355
20200307,9052.875,750.65,38,0.042178414,124095132.9,10,1553.54,534.0254777
20200308,8476.67,1110,33,0.049966429,121478009,19,1452.14,561.5
20200309,7932.58,1540,17,0.070947318,121434942.9,19,1676.6,576.8666667
20200310,7961.605,1200,16,0.055372853,108776661.6,19,1657.4,652.4015152
20200311,7806.635,1100,17,0.057634225,98759473.98,19,1662.5,719.3529412
20200312,6360.185,3220,14,0.187046505,123956946.5,19,1636.65,578.7284768
20200313,4966.735,4170,10,0.441822238,103397714.3,19,1588.15,684.656
20200314,5367.43,1690,8,0.162690243,107562030,19,1286.05,671.3984375
20200315,5537.92,1610,12,0.117226012,99926429.28,19,1249.33,734.4369748
20200316,4909.575,2550,9,0.14917628,97574043.26,19,1504.65,728.6470588
20200317,5256.165,1890,8,0.122301353,100659191.9,19,1472.35,704.3414634
20200318,5237.865,1800,11,0.113027582,83563850.57,19,1506,860.52
20200319,5843.66,2180,12,0.116248405,90535480.33,19,1480.7,806.5514019
20200320,6311.865,2220,9,0.125749903,92807871.75,19,1504.45,783.3119266
20200321,6168.22,1640,9,0.108222181,102765149.3,19,1310.2,699.3467742
20200322,6082.91,1480,11,0.101197651,104998917.6,14,1247.15,681.1338583
20200323,6159.1,1880,10,0.101719274,94802605.05,14,1494.5,772.125
20200324,6632.065,1730,12,0.085611126,108784285,14,1599.5,659.5984848
20200325,6731.645,1520,13,0.071834936,75434661.46,14,1620.95,935.7391304
20200326,6667.865,1180,14,0.068793199,112264004.7,14,1620.1,542.8375
20200327,6594.75,1160,12,0.056322601,106723078.4,14,1621.2,558.4064516
20200328,6217.895,1260,8,0.064338169,92961048.57,14,1319.67,639.1481481
20200329,6084.58,916.17,12,0.057249057,104135834,12,1247.15,572.3311258
20200330,6245.87,1430,10,0.058299718,101671911.4,12,1624.45,586.2653061
20200331,6441.135,1050,12,0.054109647,110180025.9,12,1604.65,542.1006289
20200401,6442.02,1400,12,0.055167742,105459373,12,1594.25,567.5359477
20200402,6915.45,1740,14,0.060690999,105730685.1,12,1588.05,564.0457516
20200403,6831.415,1350,14,0.053132335,93208612.53,12,1609.75,655.4090909
20200404,6840.75,1050,12,0.058875038,109321180.1,12,1601.3,544.4458599
20200405,6799.73,842.33,12,0.052273409,123368978.8,12,1456.21,499.3257143
20200406,7069.48,1530,12,0.051052568,92144409.66,12,1636.6,657.828125
20200407,7273.515,1320,20,0.053396296,116247181.8,12,1652.2,526.0416667
20200408,7291.905,983.94,21,0.049741515,102833475,12,1649.05,598.8958333
20200409,7249.445,963.55,22,0.044891622,114367930.9,12,1662.5,556.1168831
20200410,7031.235,1370,15,0.052612583,119318729.1,12,1272.96,534.1717791
20200411,6870.895,845.58,15,0.053071746,117662904.5,12,1601.3,542.2830189
20200412,7001.065,1100,10,0.049913974,112651795.9,12,1403.84,566.6078431
20200413,6763.05,1250,11,0.052031457,125952261.7,12,1418.55,502.9239766
20200414,6880.36,999.53,15,0.048200271,122871101.8,12,1715.85,517.2797619
20200415,6776.14,1000,18,0.048169099,124445670,12,1712.25,509.6982249
20200416,6847.095,1540,13,0.057919994,111955362.4,12,1717.85,564.4350649
20200417,7080.48,810.1,15,0.044820151,92533863.47,12,1693.15,680.2677165
20200418,7166.39,796.45,18,0.039766562,115182351.3,12,1416.36,546.8227848
20200419,7174.585,5930,16,0.048129638,112779553.7,12,1398.41,558.7894737
20200420,6997.65,1260,15,0.050896145,117656440.6,12,1684.95,544.9503106
20200421,6864.145,892.57,17,0.048715923,116944887.2,12,1678.6,574.409396
20200422,6998.435,914.18,19,0.050370805,103286762.1,12,1702.65,665.9541985
20200423,7386.38,1340,19,0.050738023,112017321.9,12,1727.55,609.1267606
20200424,7507.815,951.95,20,0.049285157,114858970.5,12,1727.25,594.8055556
20200425,7577.19,861.93,24,0.051517425,108060997.2,12,1308.38,636.6176471
20200426,7601.59,921.59,21,0.045159706,108354027.9,15,1251.94,634.7737226
20200427,7715.155,980.5,28,0.044046414,112785046.9,15,1717.25,611.035461
20200428,7731.555,808.09,26,0.035518825,122035878.5,15,1708.1,562.3376623
20200429,8342.73,1830,26,0.04647739,117023928,15,1706,595.2965517
20200430,8938.705,2040,44,0.059924598,107926031.9,15,1716.75,637.4074074
20200501,8848.93,1110,40,0.050035981,111950820.5,15,1673.05,615.1347518
20200502,8891.05,890.34,40,0.048655413,117070328.3,15,1501.73,582.7364865
20200503,8966.63,1150,45,0.048640705,133295629.6,17,1529.44,516.1130952
20200504,8753.195,1120,44,0.047015687,125392706.8,17,1703.7,546.0189873
20200505,8950.355,1050,40,0.04635316,125928122,17,1696.3,546.0253165
20200506,9166.525,1620,42,0.043830451,123668736,17,1698.9,559.6168831
20200507,9553.425,1910,49,0.04463267,117827562.6,17,1688.65,587.0136054
20200508,9885.185,1420,55,0.03634135,109479994.4,17,1471.07,632.649635
20200509,9718.995,1490,56,0.038586415,108663612.7,17,1632.86,634.3823529
20200510,8892.535,2470,48,0.061087592,135872632.1,20,1501.73,510.4647059
20200511,8696.71,2290,40,0.055694985,125480689.7,20,1698.8,548.9681529
20200512,8758.845,1350,39,0.046184923,116506692.3,20,1703.45,592
20200513,9107.62,1500,41,0.0415426,94618897.45,20,1699.85,727.3445378
20200514,9600.63,1770,40,0.042221677,94923213.24,20,1716.4,746.7368421
20200515,9495.42,1560,44,0.047031445,100021376.3,20,1734.85,699.952
20200516,9404.61,1100,41,0.045974504,102079109.8,20,1652.93,676.6190476
20200517,9609.89,1180,40,0.042021635,81279455.6,14,1595.38,858.8235294
20200518,9710.055,1180,50,0.044890934,101921845.3,14,1756.9,675.203125
20200519,9681.325,1160,50,0.040464561,94782518.53,14,1735.25,749.8347826
20200520,9578.38,1150,52,0.040431453,87062046.6,14,1750.05,753.7391304
20200521,9189.175,1410,49,0.042850269,97992697,14,1732.8,659.1832061
20200522,9100.93,914.59,42,0.04248163,83588481.6,14,1732.45,774.4954955
20200523,9206.21,812.56,40,0.042279031,89778869.34,14,1625.66,726.6470588
20200524,9007.125,1110,43,0.042638429,90859391.89,12,1464.42,721.6465517
20200525,8808.445,941.89,41,0.040712384,97904692.14,12,1506.26,696.32
20200526,8858.595,784.92,39,0.041637451,92842103.66,12,1722.75,716.8467742
20200527,9021.425,810.89,39,0.038370911,106384768.4,12,1705.15,612.2536232
20200528,9365.82,948.86,41,0.037544678,100128676.4,12,1723.3,664.4351145
20200529,9473.115,814.33,48,0.036722211,95712128.29,12,1725.65,688.8740157
20200530,9538.09,720.62,48,0.039053793,121923358.3,12,1582.7,538.4358974
20200531,9551.88,645.27,51,0.037068516,114330812.1,12,1665.88,588.64
20200601,9890.31,796.68,50,0.0364393,104189530.7,12,1734.8,650.0298507
20200602,9788.39,1060,56,0.035785493,97487639.09,12,1740.25,664.5658915
20200603,9537.405,558.12,48,0.033494587,104327821.4,12,1717.6,626.0431655
20200604,9674.395,593.66,54,0.036617712,108405709.9,12,1706.45,572.5231788
20200605,9728.865,527.05,53,0.041421296,122768676.1,12,1709.55,478.7765363
20200606,9632.275,370.85,54,0.037626629,133434276.8,12,1548.29,443.6887755
20200607,9608.27,549.2,54,0.039854685,109484004.2,11,1545.07,537.0440252
20200608,9729.955,431.04,53,0.035654191,110638616.2,11,1692,539.6049383
20200609,9744.48,479.55,52,0.034812277,109371266.5,11,1707.5,539.20625
20200610,9849.515,533.55,54,0.03281247,112661461.8,11,1717.65,528.1890244
20200611,9532.095,919.3,52,0.032672665,126273467.2,11,1731.9,467.0972973
20200612,9393.185,529.28,38,0.035222515,113518760.1,11,1735.85,529.3496933
20200613,9427.945,364.97,38,0.034303653,108400085.5,11,1627.88,542.5696203
20200614,9365.29,311.27,40,0.033237671,116325936.7,10,1576.46,512.3647059
20200615,9204.095,750.9,37,0.036549343,94136031.94,10,1710.4,625.3768116
20200616,9484.25,545.47,39,0.035325885,108335155.9,10,1728.35,564.86
20200617,9396.56,446.45,38,0.035005156,108720804.4,10,1717.3,633.1594203
20200618,9378.11,391.67,40,0.039882504,101051756.2,10,1732.65,680.195122
20200619,9329.785,478.49,39,0.045267521,115505056,10,1728.55,622.5524476
20200620,9286.57,383.44,38,0.039247027,108741872.6,10,1606.61,636.8905109
20200621,9350.375,335.99,37,0.03787151,116044779.1,10,1491.55,591.1027397
20200622,9529.025,523.32,38,0.03323859,112407136.6,10,1745.45,606.1608392
20200623,9650.29,375.49,41,0.034701055,123910741.8,10,1756.6,546.721519
20200624,9435.215,515.78,50,0.032736765,109182095.2,10,1775.7,619.618705
20200625,9168.09,524.45,43,0.036625406,111747742.1,10,1758.55,612.8865248
20200626,9165.37,489.84,40,0.033678747,130752867.2,10,1762.1,527.8719512
20200627,9028.805,441.93,43,0.036402906,109411115.5,10,1462.99,624.9782609
20200628,9067.895,329.01,40,0.036052958,117736623.9,10,1640.63,575.5066667
20200629,9130.375,401.12,41,0.032770963,114717677.1,10,1768.8,595.4
20200630,9134.88,381.73,44,0.032678692,116853815.6,10,1770.7,582.6530612
20200701,9198.5,366.78,42,0.031671415,127523681.8,10,1787.4,537.2407407
20200702,9111.255,483.1,42,0.031511426,130216943.2,10,1771.85,525.7865854
20200703,9087.215,333.88,41,0.035420841,128401266.2,10,1774.65,530.3006135
20200704,9124.155,261.25,40,0.03269757,124633616.7,10,1691.55,544.7515924
20200705,9044.385,314.1,38,0.036441604,128461342.6,9,1553.54,534.6871166
20200706,9219.865,510.27,40,0.032180902,121441082,9,1774.4,563.5194805
20200707,9293.5,420.55,43,0.030792524,126430264.8,9,1775.5,538.2981366
20200708,9354.275,509.94,44,0.033730973,118812271.9,9,1799.35,568.7019868
20200709,9306.52,444.27,44,0.032152064,132217500.2,9,1812.45,526.9085366
20200710,9223.01,418.47,41,0.0303012,126054128.5,9,1805.75,538.621118
20200711,9245.175,353.92,44,0.032646502,122388019.8,9,1487.78,553.0769231
20200712,9254.56,366.88,41,0.03299597,124886509.6,11,1483.61,559.6118421
20200713,9268.8,456.87,43,0.028862924,120843386.8,11,1808.05,599.8163265
20200714,9194.635,453.83,43,0.026326119,124614472.5,11,1798.2,597.6388889
20200715,9216.73,429.84,44,0.02603345,119755699.9,11,1809.3,620.9637681
20200716,9122.85,429.04,43,0.028933919,117107439.4,11,1804.6,641.4926471
20200717,9131.845,310.92,41,0.028989681,102244324.2,11,1802.9,733.5254237
20200718,9165.93,276.4,44,0.027230051,113562136.9,11,1571.19,661.3230769
20200719,9175.855,265.25,41,0.028744662,115748650.2,10,1507.36,652.5954198
20200720,9180.83,312.98,44,0.026965993,122244695.2,10,1810.3,617.3829787
20200721,9298.9,458.99,44,0.025364417,108837699.6,10,1823.2,690.312
20200722,9420.86,386,50,0.023666731,125301865.2,10,1851,604.7916667
20200723,9566.875,425.66,55,0.023584433,116590214,10,1882.35,635.8676471
20200724,9562.51,359.16,53,0.027990143,140057871.2,10,1893.85,536.2546584
20200725,9640.74,306.29,55,0.031455693,121938800.6,10,1546.3,608.0985915
20200726,9899.815,415.07,55,0.026917862,137713335.7,16,1457.22,543.5949367
20200727,10666.495,908.99,58,0.040652809,129471926.7,16,1940.55,582.9530201
20200728,10922.185,658.37,76,0.048766831,123810888.5,16,1931.65,588.0482759
20200729,11101.285,576.83,71,0.041080306,127381679.2,16,1954.35,581.3040541
20200730,11028.95,501.14,76,0.036493664,115698199.4,16,1952.2,639.7185185
20200731,11217.99,530.95,75,0.035819191,129019782,16,1974.7,570.9738562
20200801,11557.875,611.47,75,0.039592825,116629011.8,16,1618.45,636.379562
20200802,11400.555,647.95,80,0.051030803,117988349,15,1737.98,612.8723404
20200803,11210.975,470.24,75,0.041059173,136241985.2,15,1972.95,530.7098765
20200804,11218.115,485.79,72,0.036459707,121600212,15,1972.25,596.8275862
20200805,11443.545,570.83,75,0.034931304,109033220.1,15,2034.45,663.3875969
20200806,11743.805,554.85,79,0.034876339,131674347.3,15,2049.15,561.2371795
20200807,11631.52,517,77,0.036130754,127195160.1,15,2061.5,565.2039474
20200808,11673.135,317.06,77,0.03463375,119930428.2,15,1825.56,604.8591549
20200809,11668.43,303,79,0.035336465,133823619.5,13,1825.56,550.275641
20200810,11857.36,564.11,78,0.033670035,115178600.1,13,2030.3,636.9781022
20200811,11539.5,615.9,84,0.041401188,130876188.8,13,1996.6,562.1038961
20200812,11401.925,549.59,75,0.044098773,131566946.9,13,1931.7,553.3375796
20200813,11539.955,545.67,75,0.040803092,124601393.9,13,1931,586.3197279
20200814,11760.315,435.44,78,0.035640035,140462924.6,13,1948.3,517.0239521
20200815,11839.75,499.1,79,0.033689132,133953361.7,13,1535.18,551.1089744
20200816,11818.09,410.81,82,0.034460534,129324965,13,1644.36,564.7960526
20200817,12125.195,628.41,83,0.036984142,107049573.5,13,1949.85,698.736
20200818,12126.32,606.79,82,0.033645704,117306995.7,13,2005.15,619.1142857
20200819,11807,550.26,80,0.033641401,117105843.1,13,1993.15,622.0797101
20200820,11783.875,430.93,75,0.036516478,127666677.5,13,1928.05,595.739726
20200821,11688.595,506.38,81,0.038543106,134077692.3,13,1932.85,547.1225806
20200822,11532.54,433.98,78,0.034998036,115192008.4,13,1634.31,641.2426471
20200823,11617.61,377.33,76,0.036402953,132164157.2,10,1736,554.4522293
20200824,11711.045,429.13,78,0.035498671,131835062.1,10,1947.55,571.3422819
20200825,11449,594.07,75,0.040217934,112154365.6,10,1925.45,680.21875
20200826,11400.94,513.06,76,0.03825123,125893343.9,10,1918.5,612.5633803
20200827,11363.58,560.59,75,0.039471936,112414794.6,10,1938.8,669.1937984
20200828,11421.44,464.94,74,0.040086557,145171092.5,10,1955.85,521.2944785
20200829,11509.89,389.85,79,0.042649902,127782403.7,10,1720.28,597.9246575
20200830,11594.525,409.36,75,0.034749385,110406297.1,12,1606.75,685.8897638
20200831,11680.815,496.14,75,0.035383449,130555276.5,12,1825.56,575.6333333
20200901,11801.24,579.65,75,0.035462309,137021363.3,12,1987.95,550.3594771
20200902,11586.735,20260,83,0.036996213,125863977.2,12,1969,599.9027778
20200903,10743.315,9650,79,0.04465617,115068172.9,12,1934.1,661.744186
20200904,10329.365,12500,40,0.04660538,118094086.4,12,1937.6,651.0074074
20200905,10225.5,14720,41,0.052627083,123720214.9,12,1505.98,610.5602837
20200906,10190.34,12120,41,0.049024183,133951335.5,10,1432.26,572.48
20200907,10152.8,12400,41,0.043440664,151623204.3,10,1928.4,498.5714286
20200908,10149.7,113.9,41,0.048911357,134004648.2,10,1920.6,558.2645161
20200909,10169.36,71.37,38,0.044406486,128846894.6,10,1928.4,576.1543624
20200910,10357.345,88.01,38,0.043637516,136702945.8,10,1944.8,549.2025316
20200911,10314.045,62.28,41,0.041504866,120203125.4,10,1944.5,623.615942
20200912,10384.595,48.49,41,0.038550953,147477344.9,10,1664.89,508.6235294
20200913,10401.685,66.12,38,0.039821604,140875696.4,10,1574.68,534.2283951
20200914,10506.475,96.64,39,0.036924319,151494147.4,10,1942.3,492.5568182
20200915,10784.575,91.7,47,0.038811367,134898442.3,10,1963.55,549.5320513
20200916,10882.36,94.94,43,0.037553129,135201640,10,1964.8,562.3354839
20200917,10901.62,77.22,48,0.037286705,153627160.4,10,1936.1,484.011236
20200918,10932.295,63.48,49,0.035789796,144751986.2,10,1954.75,520.0424242
20200919,11036.255,51.63,48,0.038407726,129278957.5,10,1459.75,584.885906
20200920,10929.565,53.39,52,0.036553496,137239137.5,9,1939.94,600.7816901
20200921,10655.99,109.85,48,0.037011246,141668596.6,9,1930.9,598.1931034
20200922,10471.455,63.52,39,0.036286993,123175507.8,9,1903.1,675.6821705
20200923,10356.55,74.95,43,0.035528207,137004629.9,9,1888.1,606.8943662
20200924,10502.96,82.95,39,0.038104203,133371058.3,9,1850.75,625.620438
20200925,10662.26,71.43,46,0.040072602,162395009.9,9,1870.05,515.8106509
20200926,10740.57,37.85,45,0.034235624,144372093.9,9,1818.78,574.8066667
20200927,10711.385,40.92,47,0.035792371,147325239.1,8,1677.34,564.3947368
20200928,10800.39,72.29,43,0.034553627,126429936.6,8,1850.95,659.9922481
20200929,10752.025,59.64,45,0.034047449,135710281.4,8,1882.4,624.9503546
20200930,10758.145,55.55,49,0.031115095,149940548.4,8,1883.4,555.3717949
20201001,10690.565,95.33,45,0.033283676,118997569.1,8,1895.55,697.1219512
20201002,10528.28,77.94,41,0.034602761,132191923.5,8,1906.4,627.1617647
20201003,10554.885,29.1,40,0.032624789,146556417.6,8,1566.42,576.7880795
20201004,10617.22,31.4,42,0.037390022,151827559.7,8,1564.23,547.6202532
20201005,10713.65,48.86,42,0.034949525,137159265.4,8,1899.65,617.1071429
20201006,10667.49,69.07,47,0.03862245,124208548.6,8,1912.5,668.0153846
20201007,10617.085,49.27,43,0.034651033,147141227.3,8,1888,561.8013245
20201008,10749.31,79.78,46,0.035346981,155164172.8,8,1891.35,542.2407407
20201009,10974.31,70.95,48,0.034769153,135939701.3,8,1912.4,610.2323944
20201010,11271.705,65.81,53,0.042093599,137071225.5,8,1578.32,604.020979
20201011,11359.095,41.06,55,0.041529698,133997450.7,9,1593.31,617
20201012,11474.635,84.02,52,0.035042609,147522382.8,9,1919.8,567.5369128
20201013,11438.125,64.67,56,0.040128831,159150572,9,1920.8,530.1445783
20201014,11424.565,59.12,53,0.035131672,147378819.9,9,1896.45,564.9127517
20201015,11438.32,70.84,56,0.037663964,147932582.1,9,1891.7,581.3774834
20201016,11385.12,71.42,52,0.036750112,150676243.5,9,1908.2,561.0064516
20201017,11340.35,29.86,56,0.040068315,152536373.4,9,1574.56,550.5987261
20201018,11435.465,31.51,55,0.040749673,123329197.5,13,1833.7,703.675
20201019,11619.53,73.04,55,0.037175581,124604838,13,1910,705.064
20201020,11868.06,94.59,56,0.035001503,142826894.2,13,1906.35,603.9305556
20201021,12568.45,197.72,61,0.043107201,133820562.2,13,1918.95,662.0692308
20201022,12949.215,113.31,73,0.043026907,135616154,13,1916.85,633.1313869
20201023,12882.22,73.94,74,0.039636995,129458735.2,13,1910.6,661.0305344
20201024,13026.89,51.2,73,0.039998107,151226967.7,13,1680.87,565.3552632
20201025,13128.545,59.73,76,0.03582135,116523553.6,13,1774.79,742.1452991
20201026,13019.42,89.47,75,0.040101155,109452276.3,13,1901.6,779.7818182
20201027,13421.89,128.64,61,0.036053447,97644048.24,13,1898.9,878.3939394
20201028,13380.86,144.18,70,0.04037957,100107166.5,13,1896.85,864.16
20201029,13314.58,111.23,67,0.039858058,106493994.4,13,1876.85,800.7685185
20201030,13403.71,108.77,74,0.042296736,111689102,13,1875.8,768.2972973
20201031,13755.02,102.75,73,0.043379349,113018366.7,13,1667.6,771.1681416
20201101,13763.62,51.71,72,0.040569964,124626709.8,15,1667.6,689.1612903
20201102,13525.065,97.76,71,0.037442936,94512689.77,15,1886.75,910.4
20201103,13686.19,108.17,71,0.036908181,123512789.7,15,1899.85,617.7214286
20201104,13899.015,140.8,74,0.043599151,133719917.5,15,1888.55,535.9056604
20201105,14926.92,227.49,72,0.04161667,125050875.5,15,1916.8,593.2380952
20201106,15584.225,186.13,90,0.048749782,131465850,15,1947.95,564.0392157
20201107,15096.18,160.73,88,0.049343743,122996280.5,15,1536.38,586.3561644
20201108,15196.5,94.99,82,0.045526415,117363172.3,15,1544.51,628.5797101
20201109,15322.68,165.04,90,0.044809909,153944597.9,15,1957.45,471.6702703
20201110,15288.05,93.36,90,0.035254867,122827256,15,1874.9,587.8435374
20201111,15635.895,119.07,86,0.035118331,123078565.7,15,1876.2,584.707483
20201112,15912.62,165.54,87,0.040744673,133710885.7,15,1868,540.23125
20201113,16229.21,113.75,89,0.035421889,116059079.1,15,1878.2,621.7266187
20201114,16027.45,83.64,90,0.035653269,120261163.5,15,1516.27,605.9084507
20201115,15976.425,58.43,86,0.032529826,125701635.7,21,1516.27,577.4
20201116,16377.125,118.09,90,0.033397871,138269308.3,21,1892.6,536.43125
20201117,17210.435,175.87,86,0.041927567,138880472.9,21,1885.4,552.3057325
20201118,17863.505,233.43,91,0.049254087,147839540.4,21,1877.2,515.8934911
20201119,17768.975,135.94,94,0.044728114,122470303.6,21,1857.4,630.9854015
20201120,18289.47,134.42,86,0.041335414,149283515.7,21,1867,514.4642857
20201121,18662.59,108.91,91,0.042375845,148286728.1,21,1727.6,508.6863905
20201122,18196.365,121.76,94,0.04668239,152675060.6,24,1851.69,495.2643678
20201123,18386.085,127.35,90,0.044074767,129230450.5,24,1863.8,587.9319728
20201124,18768.635,180.79,88,0.044343494,118259857.7,24,1818.1,639.4338235
20201125,19004.35,146.12,94,0.042214274,135492759.1,24,1808.55,556.0387097
20201126,17588.84,312.07,93,0.064442806,132051350.6,24,1814.85,571.6866667
20201127,16970.995,138.8,86,0.054422481,137731500,24,1808.05,560.4675325
20201128,17394.475,95.2,87,0.04797913,135453399.6,24,1724.59,565.4025974
20201129,17945.395,79.12,89,0.047513578,135455041.4,20,1738.23,576.6933333
20201130,19024.63,185.59,88,0.049866989,106744903.7,20,1771.95,766.2654867
20201201,19052.98,208.72,95,0.055762379,145832294.2,20,1796.2,564.205298
20201202,18843.58,91.92,92,0.052195666,131246360.6,20,1832.95,656.8320611
20201203,19248.305,99.97,92,0.044068902,148845920.1,20,1834.8,558.1401274
20201204,19072.705,110.63,92,0.042407227,136252489.6,20,1839.3,600.9097222
20201205,18846.66,59.44,93,0.042726792,137229819.4,20,1819.21,596.1805556
20201206,19151.605,54.56,95,0.041649781,129879829.5,16,1824.67,636.75
20201207,19160.74,61.98,94,0.037621072,141929931.2,16,1832.8,578.4
20201208,18761.345,101.41,95,0.038446789,137731015.8,16,1864.5,598.6458333
20201209,18154.195,129.72,86,0.046594043,132766047.9,16,1859.8,621.8201439
20201210,18237.44,85.31,94,0.042314861,124191616.9,16,1834.2,663.9461538
20201211,17946.615,111.53,89,0.041876042,132051021.7,16,1833.65,623.1956522
20201212,18490.915,71.37,90,0.03546558,129573784.3,16,1737.63,646.0378788
20201213,19074.16,82.45,91,0.035777505,150739053.7,26,1809.76,557.3205128
20201214,19170.41,67.11,95,0.030910129,134421060.3,26,1820.25,602.4275862
20201215,19306.645,98.39,91,0.031946093,130266223,26,1844.3,616.3071429
20201216,20413.61,199.81,92,0.040729085,133288021.6,26,1861.35,606.8181818
20201217,22469.695,310.74,92,0.05915123,121567122.4,26,1871.95,663
20201218,22808.705,131.8,95,0.051180187,146653978.8,26,1878.95,550.6369427
20201219,23434.77,133.88,93,0.046306453,148003560.3,26,1872.23,550.2594937
20201220,23673.94,114.09,92,0.046685196,140904415.3,27,1872.23,567.8211921
20201221,23046.805,154.69,92,0.053816714,126187206.3,27,1869.25,639.0808824
20201222,23105.745,130.75,88,0.047964545,132082061,27,1873.3,606.6223776
